Respondent,Tweet,College,Ideology,Engagement_Like,Engagement_Retweet with quote,Engagement_Retweet without quote,Engagement_Click on author's profile,Engagement_View replies,Engagement_Write reply,Engagement_Ignore/keep scrolling,Reaction_Fear,Reaction_Hope,Reaction_Sadness,Reaction_Joy,Reaction_Distress,Reaction_Relief,Reaction_Frustration,Reaction_Empathy,Reaction_Dissension,Reaction_Agreement,Reaction_NONE
160,5,university of florida,Extremely liberal,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
160,6,university of florida,Extremely liberal,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0
160,7,university of florida,Extremely liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
160,8,university of florida,Extremely liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
160,9,university of florida,Extremely liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
160,10,university of florida,Extremely liberal,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
160,11,university of florida,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
160,12,university of florida,Extremely liberal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
160,13,university of florida,Extremely liberal,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
160,14,university of florida,Extremely liberal,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
160,15,university of florida,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
160,16,university of florida,Extremely liberal,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
160,17,university of florida,Extremely liberal,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
160,18,university of florida,Extremely liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
161,1,duke university,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
161,2,duke university,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
161,3,duke university,Centrist,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
161,4,duke university,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
161,5,duke university,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
161,6,duke university,Centrist,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
161,7,duke university,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
161,8,duke university,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
161,9,duke university,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
161,10,duke university,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
161,11,duke university,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
161,12,duke university,Centrist,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
161,13,duke university,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
161,14,duke university,Centrist,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
161,15,duke university,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
161,16,duke university,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
161,17,duke university,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
161,18,duke university,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
162,1,dartmouth college,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
162,2,dartmouth college,Liberal,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
162,3,dartmouth college,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
162,4,dartmouth college,Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
162,5,dartmouth college,Liberal,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
162,6,dartmouth college,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
162,7,dartmouth college,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
162,8,dartmouth college,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
162,9,dartmouth college,Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
162,10,dartmouth college,Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
162,11,dartmouth college,Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
162,12,dartmouth college,Liberal,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
162,13,dartmouth college,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
162,14,dartmouth college,Liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
162,15,dartmouth college,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
162,16,dartmouth college,Liberal,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
162,17,dartmouth college,Liberal,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
162,18,dartmouth college,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
163,1,wellesley college,Moderately Liberal,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
163,2,wellesley college,Moderately Liberal,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
163,3,wellesley college,Moderately Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
163,4,wellesley college,Moderately Liberal,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
163,5,wellesley college,Moderately Liberal,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
163,6,wellesley college,Moderately Liberal,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
163,7,wellesley college,Moderately Liberal,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
163,8,wellesley college,Moderately Liberal,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0
163,9,wellesley college,Moderately Liberal,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
163,10,wellesley college,Moderately Liberal,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
163,11,wellesley college,Moderately Liberal,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
163,12,wellesley college,Moderately Liberal,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
163,13,wellesley college,Moderately Liberal,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
163,14,wellesley college,Moderately Liberal,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0
163,15,wellesley college,Moderately Liberal,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0
163,16,wellesley college,Moderately Liberal,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
163,17,wellesley college,Moderately Liberal,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
163,18,wellesley college,Moderately Liberal,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
164,1,duke university,Liberal,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
164,2,duke university,Liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
164,3,duke university,Liberal,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
164,4,duke university,Liberal,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
164,5,duke university,Liberal,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
164,6,duke university,Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
164,7,duke university,Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
164,8,duke university,Liberal,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
164,9,duke university,Liberal,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
164,10,duke university,Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
164,11,duke university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
164,12,duke university,Liberal,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
164,13,duke university,Liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
164,14,duke university,Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
164,15,duke university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
164,16,duke university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
164,17,duke university,Liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
164,18,duke university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
165,1,university of arizona,Centrist,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
165,2,university of arizona,Centrist,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
165,3,university of arizona,Centrist,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
165,4,university of arizona,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
165,5,university of arizona,Centrist,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
165,6,university of arizona,Centrist,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
165,7,university of arizona,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
165,8,university of arizona,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
165,9,university of arizona,Centrist,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
165,10,university of arizona,Centrist,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
165,11,university of arizona,Centrist,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
165,12,university of arizona,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
165,13,university of arizona,Centrist,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
165,14,university of arizona,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
165,15,university of arizona,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
165,16,university of arizona,Centrist,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
165,17,university of arizona,Centrist,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
165,18,university of arizona,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
166,1,northwestern university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
166,2,northwestern university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
166,3,northwestern university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
166,4,northwestern university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
166,5,northwestern university,Moderately Liberal,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
166,6,northwestern university,Moderately Liberal,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
166,7,northwestern university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
166,8,northwestern university,Moderately Liberal,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
166,9,northwestern university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
166,10,northwestern university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
166,11,northwestern university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
166,12,northwestern university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
166,13,northwestern university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
166,14,northwestern university,Moderately Liberal,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
166,15,northwestern university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
166,16,northwestern university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
166,17,northwestern university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
166,18,northwestern university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
167,1,university of arkansas,Centrist,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
167,2,university of arkansas,Centrist,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
167,3,university of arkansas,Centrist,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
167,4,university of arkansas,Centrist,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
167,5,university of arkansas,Centrist,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
167,6,university of arkansas,Centrist,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
167,7,university of arkansas,Centrist,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
167,8,university of arkansas,Centrist,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
167,9,university of arkansas,Centrist,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
167,10,university of arkansas,Centrist,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
167,11,university of arkansas,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
167,12,university of arkansas,Centrist,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
167,13,university of arkansas,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
167,14,university of arkansas,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
167,15,university of arkansas,Centrist,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
167,16,university of arkansas,Centrist,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
167,17,university of arkansas,Centrist,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
167,18,university of arkansas,Centrist,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
168,1,georgia institute of technology,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
168,2,georgia institute of technology,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
168,3,georgia institute of technology,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
168,4,georgia institute of technology,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
168,5,georgia institute of technology,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
168,6,georgia institute of technology,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
168,7,georgia institute of technology,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
168,8,georgia institute of technology,Moderately Conservative,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
168,9,georgia institute of technology,Moderately Conservative,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
168,10,georgia institute of technology,Moderately Conservative,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0
168,11,georgia institute of technology,Moderately Conservative,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0
168,12,georgia institute of technology,Moderately Conservative,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
168,13,georgia institute of technology,Moderately Conservative,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0
168,14,georgia institute of technology,Moderately Conservative,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0
168,15,georgia institute of technology,Moderately Conservative,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
168,16,georgia institute of technology,Moderately Conservative,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
168,17,georgia institute of technology,Moderately Conservative,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
168,18,georgia institute of technology,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
169,1,stanford university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
169,2,stanford university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
169,3,stanford university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
169,4,stanford university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
169,5,stanford university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
169,6,stanford university,Liberal,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
169,7,stanford university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
169,8,stanford university,Liberal,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
169,9,stanford university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
169,10,stanford university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
169,11,stanford university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
169,12,stanford university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
169,13,stanford university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
169,14,stanford university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
169,15,stanford university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
169,16,stanford university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
169,17,stanford university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
169,18,stanford university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
170,1,university of florida,Moderately Conservative,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
170,2,university of florida,Moderately Conservative,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
170,3,university of florida,Moderately Conservative,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
170,4,university of florida,Moderately Conservative,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
170,5,university of florida,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
170,6,university of florida,Moderately Conservative,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
170,7,university of florida,Moderately Conservative,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
170,8,university of florida,Moderately Conservative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
170,9,university of florida,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
170,10,university of florida,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
170,11,university of florida,Moderately Conservative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
170,12,university of florida,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
170,13,university of florida,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
170,14,university of florida,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
170,15,university of florida,Moderately Conservative,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
170,16,university of florida,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
170,17,university of florida,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
170,18,university of florida,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
171,1,yale university,Moderately Liberal,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171,2,yale university,Moderately Liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
171,3,yale university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
171,4,yale university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
171,5,yale university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
171,6,yale university,Moderately Liberal,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
171,7,yale university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
171,8,yale university,Moderately Liberal,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
171,9,yale university,Moderately Liberal,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
171,10,yale university,Moderately Liberal,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
171,11,yale university,Moderately Liberal,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
171,12,yale university,Moderately Liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
171,13,yale university,Moderately Liberal,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
171,14,yale university,Moderately Liberal,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
171,15,yale university,Moderately Liberal,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
171,16,yale university,Moderately Liberal,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
171,17,yale university,Moderately Liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171,18,yale university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
172,1,massachusetts institute of technology,Liberal,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
172,2,massachusetts institute of technology,Liberal,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
172,3,massachusetts institute of technology,Liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
172,4,massachusetts institute of technology,Liberal,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
172,5,massachusetts institute of technology,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
172,6,massachusetts institute of technology,Liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
172,7,massachusetts institute of technology,Liberal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172,8,massachusetts institute of technology,Liberal,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
172,9,massachusetts institute of technology,Liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
172,10,massachusetts institute of technology,Liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
172,11,massachusetts institute of technology,Liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
172,12,massachusetts institute of technology,Liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
172,13,massachusetts institute of technology,Liberal,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
172,14,massachusetts institute of technology,Liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
172,15,massachusetts institute of technology,Liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
172,16,massachusetts institute of technology,Liberal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172,17,massachusetts institute of technology,Liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172,18,massachusetts institute of technology,Liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
173,1,duke university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
173,2,duke university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
173,3,duke university,Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
173,4,duke university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
173,5,duke university,Liberal,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
173,6,duke university,Liberal,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
173,7,duke university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
173,8,duke university,Liberal,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
173,9,duke university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
173,10,duke university,Liberal,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
173,11,duke university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
173,12,duke university,Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
173,13,duke university,Liberal,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
173,14,duke university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
173,15,duke university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
173,16,duke university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
173,17,duke university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
173,18,duke university,Liberal,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
174,1,university of illinois at urbana-champaign,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
174,2,university of illinois at urbana-champaign,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
174,3,university of illinois at urbana-champaign,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
174,4,university of illinois at urbana-champaign,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
174,5,university of illinois at urbana-champaign,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
174,6,university of illinois at urbana-champaign,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
174,7,university of illinois at urbana-champaign,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
174,8,university of illinois at urbana-champaign,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
174,9,university of illinois at urbana-champaign,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
174,10,university of illinois at urbana-champaign,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
174,11,university of illinois at urbana-champaign,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
174,12,university of illinois at urbana-champaign,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
